file_name,folder,mean_r,mean_g,mean_b,var_r,var_g,var_b,overall_var
..\HAM10000_images_part_1\ISIC_0024920.jpg,HAM10000_images_part_1,211.92625925925927,127.20397407407407,125.61354074074075,2175.492880821674,2946.0998501326612,2687.93202701871,4228.761637462642
..\HAM10000_images_part_1\ISIC_0024921.jpg,HAM10000_images_part_1,215.24555925925927,114.84667037037038,130.75455555555556,190.92008213167352,639.0713900246776,875.9221051728395,2509.9409044483696
..\HAM10000_images_part_1\ISIC_0024922.jpg,HAM10000_images_part_1,197.79705555555554,159.77737037037036,152.74981111111111,314.1844542932099,598.833399010974,728.257349964321,938.6625436184485
..\HAM10000_images_part_1\ISIC_0024923.jpg,HAM10000_images_part_1,191.0912962962963,148.17304444444446,144.72755925925927,70.10065017146776,228.93631487950617,275.50882419093284,636.342354438395
..\HAM10000_images_part_1\ISIC_0024924.jpg,HAM10000_images_part_1,178.20583333333335,142.83909259259258,152.9022037037037,740.2122659722223,1357.5275199173527,2358.4839284770233,1706.7797079322897
..\HAM10000_images_part_1\ISIC_0024925.jpg,HAM10000_images_part_1,203.48855185185184,184.41234444444444,201.6313037037037,293.3321874584225,834.3141905776541,928.018929707764,758.9821712153089
..\HAM10000_images_part_1\ISIC_0024926.jpg,HAM10000_images_part_1,189.30355555555556,129.40155185185185,136.02927407407407,108.07344661728396,100.47012277694103,141.97273562117974,835.7638591097555
..\HAM10000_images_part_1\ISIC_0024927.jpg,HAM10000_images_part_1,200.43394444444445,111.03718518518518,122.44632222222222,424.5852959228396,1004.2131580027435,1208.7459557332102,2457.4057136489196
..\HAM10000_images_part_1\ISIC_0024928.jpg,HAM10000_images_part_1,221.75977777777777,160.76443703703703,166.66119259259258,2221.614122913581,1832.006154534925,2291.454505836982,2869.58686193629
..\HAM10000_images_part_1\ISIC_0024929.jpg,HAM10000_images_part_1,139.23243333333335,99.16702592592593,88.89887777777778,2542.205948819629,2370.807039377106,2763.23468170358,3030.320173519888
..\HAM10000_images_part_1\ISIC_0024930.jpg,HAM10000_images_part_1,188.3098037037037,135.10312962962962,128.6793,1183.2106327762829,1408.7095679831962,1726.291436695185,2153.627515272963
..\HAM10000_images_part_1\ISIC_0024931.jpg,HAM10000_images_part_1,175.45482592592592,136.66684444444445,126.99495555555555,17.623248191920442,57.03991107950616,124.9803227017284,505.0380471465917
..\HAM10000_images_part_1\ISIC_0024932.jpg,HAM10000_images_part_1,201.2932888888889,172.10624814814815,168.91803703703704,212.16838903506175,629.8494854050894,1168.624311702332,882.4590586876619
..\HAM10000_images_part_1\ISIC_0024933.jpg,HAM10000_images_part_1,197.44237407407408,175.39278518518518,175.35733333333334,349.693531104513,707.2715049834842,949.5447351111111,777.0515516800357
..\HAM10000_images_part_1\ISIC_0024934.jpg,HAM10000_images_part_1,208.09418888888888,184.01551481481482,197.91222592592592,1495.0472358606173,2479.641044475706,3651.925188304512,2639.6015445080916
..\HAM10000_images_part_1\ISIC_0024935.jpg,HAM10000_images_part_1,184.86286666666666,130.93933333333334,128.64967407407408,1169.1620759303705,1026.7835936296296,1022.167501375254,1747.4725023258095
..\HAM10000_images_part_1\ISIC_0024936.jpg,HAM10000_images_part_1,121.80831851851852,81.32844444444444,85.25708888888889,5254.660317468916,2900.756183506173,2816.067564562469,3989.3887818082617
..\HAM10000_images_part_1\ISIC_0024937.jpg,HAM10000_images_part_1,207.5974925925926,161.0348111111111,160.92381481481482,543.3578211203154,1420.715006705062,1585.6709439657063,1666.1954599556402
..\HAM10000_images_part_1\ISIC_0024938.jpg,HAM10000_images_part_1,219.47801481481483,173.6052222222222,198.46573333333333,809.0951610960767,1140.2097801358022,3127.6541961659254,2043.861277577681
..\HAM10000_images_part_1\ISIC_0024939.jpg,HAM10000_images_part_1,211.91022222222222,115.80299259259259,119.73898148148149,147.4122880987654,526.5807806740191,531.3302952589164,2373.733256377613
..\HAM10000_images_part_1\ISIC_0024940.jpg,HAM10000_images_part_1,218.8361,150.28706296296295,153.97367407407407,995.9672145677777,2632.2090207812216,2724.4361069456245,3108.6147671188596
..\HAM10000_images_part_1\ISIC_0024941.jpg,HAM10000_images_part_1,221.49792962962962,170.5226037037037,177.72402222222223,992.642062380233,995.2454149985047,1555.2690807106176,1688.4409917681753
..\HAM10000_images_part_1\ISIC_0024942.jpg,HAM10000_images_part_1,205.96895555555557,129.31282222222222,146.65784444444444,393.73484364987655,574.2692089239507,685.6454851313581,1628.4187875396976
..\HAM10000_images_part_1\ISIC_0024943.jpg,HAM10000_images_part_1,160.88377407407407,132.66264444444445,131.43833333333333,1266.2982433859945,1141.7645097476545,1415.6483231481484,1459.566478281224
..\HAM10000_images_part_1\ISIC_0024944.jpg,HAM10000_images_part_1,195.776,107.40872592592592,93.12071851851852,1355.0925425185185,2255.650439413773,2052.688864076324,3949.0360707805203
..\HAM10000_images_part_1\ISIC_0024945.jpg,HAM10000_images_part_1,142.75287407407407,54.82685925925926,56.28321851851852,1462.9819658137724,1666.9181037653773,1270.7692650485462,3156.9015999207277
..\HAM10000_images_part_1\ISIC_0024946.jpg,HAM10000_images_part_1,204.34425555555555,170.5906925925926,182.5308074074074,19.205106630987665,197.40469337216734,328.01846571846363,376.84229686249654
..\HAM10000_images_part_1\ISIC_0024947.jpg,HAM10000_images_part_1,208.96421851851852,153.71054074074075,154.47783333333334,38.13461227817557,109.18196889278467,143.57407900925926,766.1106441091296
..\HAM10000_images_part_1\ISIC_0024948.jpg,HAM10000_images_part_1,220.4770851851852,168.98514814814814,169.13336296296296,483.7791415779287,594.5639572002746,786.2424513571468,1209.0417788329207
..\HAM10000_images_part_1\ISIC_0024949.jpg,HAM10000_images_part_1,169.7129111111111,146.0861148148148,152.5190037037037,123.03272811802472,257.04262497941005,340.72531293331946,339.7377791900261
..\HAM10000_images_part_1\ISIC_0024950.jpg,HAM10000_images_part_1,235.96021851851853,147.11445925925926,146.05263333333335,113.99181373002743,560.8666472261181,848.6435001025925,2283.175129962086
..\HAM10000_images_part_1\ISIC_0024951.jpg,HAM10000_images_part_1,193.52632962962963,161.86808148148148,171.79417407407408,336.95446971356654,783.2275382452127,1104.1539875400686,916.2296179504284
..\HAM10000_images_part_1\ISIC_0024952.jpg,HAM10000_images_part_1,204.5378888888889,144.93856296296298,140.94045555555556,358.40534220987666,1478.484840305295,2174.9900433480248,2183.1487464270317
..\HAM10000_images_part_1\ISIC_0024953.jpg,HAM10000_images_part_1,222.43828518518518,123.58032592592592,118.19002962962963,459.1605764668175,1103.1758144122905,1523.8681035546772,3325.362630305
..\HAM10000_images_part_1\ISIC_0024954.jpg,HAM10000_images_part_1,201.79304074074074,106.8446,107.53072222222222,692.6530974946363,1479.1960286177778,1678.9478413302465,3272.6058619573764
..\HAM10000_images_part_1\ISIC_0024955.jpg,HAM10000_images_part_1,207.55134074074073,179.66436666666667,194.05284444444445,167.65303079500683,630.0156280433333,1270.1618074646917,818.9347129933228
..\HAM10000_images_part_1\ISIC_0024956.jpg,HAM10000_images_part_1,227.02637407407408,146.61296666666667,155.2545851851852,353.8269673711797,836.7630681618521,1027.903238235336,2038.6292403450693
..\HAM10000_images_part_1\ISIC_0024957.jpg,HAM10000_images_part_1,224.87885555555556,134.3705925925926,146.10516296296296,272.27376476432096,767.9290981673523,951.1288592697396,2278.748401958505
..\HAM10000_images_part_1\ISIC_0024958.jpg,HAM10000_images_part_1,201.71254814814816,166.9251148148148,164.65468148148148,133.39355661805214,643.0880699868173,1521.2578366022494,1053.5360285497807
..\HAM10000_images_part_1\ISIC_0024959.jpg,HAM10000_images_part_1,200.43403333333333,167.4265037037037,166.9985888888889,353.790122472963,1113.3286945907269,1272.1707943050621,1158.3864336270447
..\HAM10000_images_part_1\ISIC_0024960.jpg,HAM10000_images_part_1,212.98935925925926,125.55727037037038,116.62691851851852,139.9237201079698,316.1703867713443,482.5619583563237,2202.867725876903
..\HAM10000_images_part_1\ISIC_0024961.jpg,HAM10000_images_part_1,154.1462185185185,117.64236296296296,130.56486666666666,307.0710905152126,946.736977231221,1552.5659626859258,1163.8583132056688
..\HAM10000_images_part_1\ISIC_0024962.jpg,HAM10000_images_part_1,168.55815185185185,101.08332222222222,89.64615555555555,3042.4769887324965,1631.028364814692,1238.7485052202471,3183.0584611864056
..\HAM10000_images_part_1\ISIC_0024963.jpg,HAM10000_images_part_1,174.77965925925926,122.89855185185185,129.35024444444446,1049.624457365377,934.3728601250891,1213.8961214217286,1598.976187809039
..\HAM10000_images_part_1\ISIC_0024964.jpg,HAM10000_images_part_1,224.21058888888888,136.31505555555555,120.98728518518519,413.00787083839504,1641.5182029598768,1873.4088716668175,3377.7133987089164
..\HAM10000_images_part_1\ISIC_0024965.jpg,HAM10000_images_part_1,209.78335185185185,130.3693,145.32378888888888,530.9620450613854,828.8748656581477,1098.4992755702467,2006.6969095224504
..\HAM10000_images_part_1\ISIC_0024966.jpg,HAM10000_images_part_1,219.9379037037037,139.40014814814816,133.82594814814814,160.4078403462826,361.6216740521262,533.4089874343482,1899.887352296296
..\HAM10000_images_part_1\ISIC_0024967.jpg,HAM10000_images_part_1,168.95892592592594,121.74314814814815,133.4839814814815,780.1654018093279,1174.705116015089,1653.5994397033603,1605.6731549379292
..\HAM10000_images_part_1\ISIC_0024968.jpg,HAM10000_images_part_1,198.70583703703704,91.63467777777778,101.67114444444445,235.5845200030726,396.31676559987665,403.05363550506166,2676.1733486817498
..\HAM10000_images_part_1\ISIC_0024969.jpg,HAM10000_images_part_1,142.30773333333335,128.78123703703704,141.02895555555557,331.1773372325925,451.39988350677635,605.4678726869136,499.8603626495961
..\HAM10000_images_part_1\ISIC_0024970.jpg,HAM10000_images_part_1,177.27745555555555,151.41796296296297,164.0323925925926,259.11158508135804,662.6675884430726,876.5640099792043,710.9220483812209
..\HAM10000_images_part_1\ISIC_0024971.jpg,HAM10000_images_part_1,184.88717777777777,150.1518851851852,163.8865037037037,286.76270077580244,594.368734594225,654.3818963685048,715.8609560137038
..\HAM10000_images_part_1\ISIC_0024972.jpg,HAM10000_images_part_1,152.74263333333334,106.12773703703704,123.31187407407407,3766.37051425074,2378.1719462123324,3082.8879345619207,3446.300433119287
..\HAM10000_images_part_1\ISIC_0024973.jpg,HAM10000_images_part_1,196.64242962962962,130.9874111111111,134.2973037037037,933.7934026894925,1139.153563742099,1528.3509586559123,2112.48281640262
..\HAM10000_images_part_1\ISIC_0024974.jpg,HAM10000_images_part_1,227.1703037037037,133.92054444444443,143.27916296296297,335.63595961146774,773.5246016295062,1084.0690976697397,2488.94597933332
..\HAM10000_images_part_1\ISIC_0024975.jpg,HAM10000_images_part_1,153.3978888888889,90.47304444444444,89.68356666666666,2812.4993585061734,1707.0201030276537,1732.3204217974076,2975.0215366388893
..\HAM10000_images_part_1\ISIC_0024976.jpg,HAM10000_images_part_1,239.4750962962963,159.89547777777778,154.81366296296295,113.90772054628258,415.50550103098766,782.4378599901097,1940.2057849023984
..\HAM10000_images_part_1\ISIC_0024977.jpg,HAM10000_images_part_1,200.57841851851853,106.57045555555555,101.96186296296297,764.8531468322498,818.5982211998768,735.6598455664059,2837.9216551742093
..\HAM10000_images_part_1\ISIC_0024978.jpg,HAM10000_images_part_1,217.10471851851852,112.65134444444445,111.0470962962963,70.53718218002743,143.85186522950616,189.76906342035667,2597.086059055618
..\HAM10000_images_part_1\ISIC_0024979.jpg,HAM10000_images_part_1,212.61867407407408,134.57216296296295,132.4944851851852,761.1398127604389,2103.3736369512208,2241.0677621794102,3092.467102482292
..\HAM10000_images_part_1\ISIC_0024980.jpg,HAM10000_images_part_1,223.05671851851852,137.42227777777777,146.46318148148148,512.9263533800276,1333.1709740709875,1538.1130221744716,2603.7995939421667
..\HAM10000_images_part_1\ISIC_0024981.jpg,HAM10000_images_part_1,207.2468888888889,178.6315962962963,183.88725185185186,1018.00368291358,1253.3315046370237,1614.256917484719,1449.8784270096005
..\HAM10000_images_part_1\ISIC_0024982.jpg,HAM10000_images_part_1,199.99304814814815,142.5036037037037,161.63115555555555,23.86977759768176,117.17790553183812,105.35925007209876,653.5283405851792
..\HAM10000_images_part_1\ISIC_0024983.jpg,HAM10000_images_part_1,182.61845925925925,99.52452222222222,114.23306296296296,895.1589822187107,1308.7415394013583,1491.9445964701097,2542.7823693232367
..\HAM10000_images_part_1\ISIC_0024984.jpg,HAM10000_images_part_1,185.83108518518517,163.68856296296298,184.9107148148148,173.11661222978054,354.4197254904801,420.38633556311385,420.587346783716
..\HAM10000_images_part_1\ISIC_0024985.jpg,HAM10000_images_part_1,231.9420111111111,144.16211481481483,143.3246074074074,341.47463358506167,943.2074632312618,1202.527644845871,2557.853897401976
..\HAM10000_images_part_1\ISIC_0024986.jpg,HAM10000_images_part_1,182.23707037037036,146.48205185185185,155.7938,250.25544578764058,451.563677863978,768.4274593377778,719.4573666314265
..\HAM10000_images_part_1\ISIC_0024987.jpg,HAM10000_images_part_1,177.4877185185185,126.8180111111111,145.51386296296297,493.2590936096571,820.6235800443212,1659.4582892997398,1428.8116059074841
..\HAM10000_images_part_1\ISIC_0024988.jpg,HAM10000_images_part_1,245.12014444444443,169.3825185185185,169.73536296296297,43.505665312469134,180.33622773113854,287.56155983122085,1439.26534641474
..\HAM10000_images_part_1\ISIC_0024989.jpg,HAM10000_images_part_1,224.2774,131.04955555555554,126.21061851851852,95.56432331407409,190.3129664691358,229.22504354336078,2208.582991280255
..\HAM10000_images_part_1\ISIC_0024990.jpg,HAM10000_images_part_1,212.31755185185185,123.17164444444444,114.29277037037038,697.5057719324965,1213.0820492958028,1294.3120114361589,3027.7093883109865
..\HAM10000_images_part_1\ISIC_0024991.jpg,HAM10000_images_part_1,221.75171851851852,136.12782592592592,139.86284444444445,580.1929637133608,1226.598486458587,1396.0286179832094,2628.8499164029486
..\HAM10000_images_part_1\ISIC_0024992.jpg,HAM10000_images_part_1,225.4099148148148,136.0218888888889,132.46651481481481,322.8325809557063,1018.30758754321,1215.837982446077,2701.3633244595094
..\HAM10000_images_part_1\ISIC_0024993.jpg,HAM10000_images_part_1,235.47608518518518,157.59395555555557,159.42018518518518,162.89367993348426,289.6674464276542,388.21790366941013,1597.310916134246
..\HAM10000_images_part_1\ISIC_0024994.jpg,HAM10000_images_part_1,221.0980074074074,139.55488888888888,167.49072592592591,54.54837973327849,222.62095758024685,379.3072251026612,1363.6512759742664
..\HAM10000_images_part_1\ISIC_0024995.jpg,HAM10000_images_part_1,151.33783703703705,135.3252222222222,146.58739259259258,362.2831179882578,789.6521119876544,1110.857940312538,799.3540608826645
..\HAM10000_images_part_1\ISIC_0024996.jpg,HAM10000_images_part_1,236.2205,196.50529259259258,192.64597777777777,745.5113982685186,1438.7482608773528,1187.2065941920985,1511.7033063513431
..\HAM10000_images_part_1\ISIC_0024997.jpg,HAM10000_images_part_1,184.9716037037037,151.22677777777778,162.10458888888888,733.7144121688754,708.0101718395065,1142.4789537569134,1059.172336797434
..\HAM10000_images_part_1\ISIC_0024998.jpg,HAM10000_images_part_1,219.76454444444445,187.01054074074074,195.8265888888889,317.7343273480247,1350.637859263155,2045.2929767346907,1429.396518865563
..\HAM10000_images_part_1\ISIC_0024999.jpg,HAM10000_images_part_1,176.95566666666667,125.83886296296296,122.30005925925926,1493.4671160370372,1163.7534237441835,1347.9963125890804,1958.7040811910979
..\HAM10000_images_part_1\ISIC_0025000.jpg,HAM10000_images_part_1,178.36014814814814,154.9365222222222,160.09204814814814,337.74910071879293,482.77875205320987,634.4383382495336,585.985305529468
..\HAM10000_images_part_1\ISIC_0025001.jpg,HAM10000_images_part_1,177.09328518518518,144.44858888888888,180.4461814814815,1083.7398793557063,915.1142902309878,1395.79208875225,1395.1870619255835
..\HAM10000_images_part_1\ISIC_0025002.jpg,HAM10000_images_part_1,229.91935555555557,135.0180037037037,139.7334185185185,245.08329647358022,847.903124014801,1126.8513083878054,2646.8353495624156
..\HAM10000_images_part_1\ISIC_0025003.jpg,HAM10000_images_part_1,248.52924444444446,168.10834444444444,165.62580740740742,89.15890772543212,396.11127999987656,743.2611354592043,1892.4731098953077
..\HAM10000_images_part_1\ISIC_0025004.jpg,HAM10000_images_part_1,244.43537407407408,179.85596666666666,166.55542592592593,98.98029756377228,468.6880655099999,691.2183575963651,1576.5945256285186
..\HAM10000_images_part_1\ISIC_0025005.jpg,HAM10000_images_part_1,210.1897888888889,155.72944074074073,157.8635925925926,158.24629499246916,308.30317176130313,778.798511537723,1049.395430917476
..\HAM10000_images_part_1\ISIC_0025006.jpg,HAM10000_images_part_1,221.18233703703703,132.98144074074074,135.2517777777778,316.4299791308505,812.961414813155,1186.7865338765432,2457.460815089164
..\HAM10000_images_part_1\ISIC_0025007.jpg,HAM10000_images_part_1,212.85950740740742,145.99424814814816,155.93531851851853,309.20667294253775,474.88319284212616,462.5147496392867,1283.329433649596
..\HAM10000_images_part_1\ISIC_0025008.jpg,HAM10000_images_part_1,170.8462111111111,122.05792592592593,137.1057962962963,500.192189718395,746.7456149574759,1164.878396032579,1220.0665964439506
..\HAM10000_images_part_1\ISIC_0025009.jpg,HAM10000_images_part_1,212.76564444444443,176.0946074074074,194.18927037037037,127.57909228839507,581.4899901792044,882.6874619120849,754.725899110439
..\HAM10000_images_part_1\ISIC_0025010.jpg,HAM10000_images_part_1,217.53614814814816,126.09848518518518,126.30882222222222,539.43633775583,1374.6426821497805,1723.1558806869139,3066.1133496855837
..\HAM10000_images_part_1\ISIC_0025011.jpg,HAM10000_images_part_1,223.86576666666667,116.01098888888889,119.46432222222222,279.63985919000004,549.8522681332097,628.5121270961729,2990.9169962166125
..\HAM10000_images_part_1\ISIC_0025012.jpg,HAM10000_images_part_1,230.34444814814816,148.4042,160.52054444444445,286.98495917694095,516.9468297674075,703.713022370247,1806.5913368493766
..\HAM10000_images_part_1\ISIC_0025013.jpg,HAM10000_images_part_1,217.09645925925926,168.51868148148148,166.2688962962963,2199.8093326483404,4492.862228780028,4829.609035522577,4390.571663868163
..\HAM10000_images_part_1\ISIC_0025014.jpg,HAM10000_images_part_1,220.2135,120.08088148148148,134.26297407407407,126.20255478703706,540.7584878155831,831.2335890808093,2456.6388715192866
..\HAM10000_images_part_1\ISIC_0025015.jpg,HAM10000_images_part_1,236.82374074074073,157.36669629629628,162.77343703703704,162.82114008093276,372.93265975220856,538.7546914460356,1672.180856636921
..\HAM10000_images_part_1\ISIC_0025016.jpg,HAM10000_images_part_1,160.6596925925926,139.1234962962963,156.35715185185185,133.59657234994515,146.67737088702333,209.51253514731138,249.85310296652335
..\HAM10000_images_part_1\ISIC_0025017.jpg,HAM10000_images_part_1,220.52886296296296,142.34101851851852,165.43637777777778,508.1661965589988,1010.0630656292867,1339.3421225832096,2028.2923018196925
..\HAM10000_images_part_1\ISIC_0025018.jpg,HAM10000_images_part_1,157.16774074074075,129.68478518518518,149.12224814814815,92.94718896982168,241.47052110200272,509.9921331680522,414.56525480914354
..\HAM10000_images_part_1\ISIC_0025019.jpg,HAM10000_images_part_1,188.50492962962963,150.94942962962963,164.4595185185185,75.80650162467764,351.3697833783812,452.3814945829904,534.4214684773525
..\HAM10000_images_part_1\ISIC_0025020.jpg,HAM10000_images_part_1,196.35539259259258,131.5464814814815,135.63292592592592,592.4721998088343,642.3388468792867,1000.2969899574758,1623.2706728474072
..\HAM10000_images_part_1\ISIC_0025021.jpg,HAM10000_images_part_1,214.1198037037037,120.71327407407408,125.19547777777778,112.54236929480109,390.114462317476,497.0955699198766,2183.5180970521255
..\HAM10000_images_part_1\ISIC_0025022.jpg,HAM10000_images_part_1,190.40035925925926,103.67996666666667,116.91372222222222,794.2753161672292,1567.1665008877776,1831.4082413302467,2852.7105306318417
..\HAM10000_images_part_1\ISIC_0025023.jpg,HAM10000_images_part_1,199.62222222222223,112.02151481481482,120.53015925925926,1286.2308765432097,2539.3866741497804,2378.129120048711,3623.675044946953
..\HAM10000_images_part_1\ISIC_0025024.jpg,HAM10000_images_part_1,205.51936296296296,128.09262222222222,119.92316296296296,434.43935100159126,794.2606729758025,649.9076590327024,2113.7969721992076
..\HAM10000_images_part_1\ISIC_0025025.jpg,HAM10000_images_part_1,204.48796666666667,111.6482925925926,117.86382962962963,1319.4318848285184,2290.243705603278,2616.229013185788,3871.0325456781347
..\HAM10000_images_part_1\ISIC_0025026.jpg,HAM10000_images_part_1,218.6014148148148,152.22253333333333,149.62668148148148,883.7835224427436,1359.9763900266662,1326.2967443948423,2208.953129174058
..\HAM10000_images_part_1\ISIC_0025027.jpg,HAM10000_images_part_1,196.3877,140.89397037037037,143.90574814814815,60.83141833962964,143.8738614213443,146.8967832550892,766.420699201937
..\HAM10000_images_part_1\ISIC_0025028.jpg,HAM10000_images_part_1,184.9688,90.43773703703704,115.36826666666667,663.1051228562964,1341.5610566567764,1171.710098180741,2659.0018050985977
..\HAM10000_images_part_1\ISIC_0025029.jpg,HAM10000_images_part_1,188.4877925925926,139.2723259259259,152.29092222222224,678.7003769051302,809.4840608122907,655.9534790754321,1148.252575970186
..\HAM10000_images_part_1\ISIC_0025030.jpg,HAM10000_images_part_1,197.13805555555555,156.5424148148148,177.19633333333334,1310.5116554783951,1179.4859713538544,1492.2476458148149,1602.1109444944843
..\HAM10000_images_part_1\ISIC_0025031.jpg,HAM10000_images_part_1,206.95044814814815,190.5963,206.51805185185185,194.1295335028669,411.7104374211111,485.06898524175585,421.54157541530867
..\HAM10000_images_part_1\ISIC_0025032.jpg,HAM10000_images_part_1,157.88776296296297,128.03134814814814,128.09155555555554,226.23262506973927,422.95353581212635,650.5397138765433,630.9334145185185
..\HAM10000_images_part_1\ISIC_0025033.jpg,HAM10000_images_part_1,198.29076296296296,169.92360740740742,168.7056074074074,1550.865042084554,1461.236993801427,1217.3743996680935,1596.6544193579698
..\HAM10000_images_part_1\ISIC_0025034.jpg,HAM10000_images_part_1,195.9247777777778,121.32862222222222,125.008,1188.5199712469137,2356.017066694321,2670.929743407407,3250.41266210321
..\HAM10000_images_part_1\ISIC_0025035.jpg,HAM10000_images_part_1,202.2134037037037,173.9517111111111,175.46373333333332,688.5489514518382,1418.5997274424692,1760.3610847288892,1457.67595946575
..\HAM10000_images_part_1\ISIC_0025036.jpg,HAM10000_images_part_1,220.58391851851852,132.7718851851852,136.38294444444443,198.7074836081756,737.9743747423731,1045.3389942932097,2306.6510600069437
..\HAM10000_images_part_1\ISIC_0025037.jpg,HAM10000_images_part_1,217.17348518518517,119.44739629629629,134.6534888888889,315.11079548311363,1095.3230180355417,1405.98083375358,2782.267492445664
..\HAM10000_images_part_1\ISIC_0025038.jpg,HAM10000_images_part_1,186.5012037037037,134.39244444444444,155.36785925925926,112.91733188443071,299.76245402469135,298.7981017875995,695.4455130643975
..\HAM10000_images_part_1\ISIC_0025039.jpg,HAM10000_images_part_1,214.16657037037038,185.10692962962963,200.20157037037038,1382.8440543117142,2562.988184572825,4275.596658274678,2881.290979505624
..\HAM10000_images_part_1\ISIC_0025040.jpg,HAM10000_images_part_1,158.57342962962963,140.09022962962962,155.05454444444445,196.56088957097393,306.91532528060355,476.35578416283954,390.8264389007391
..\HAM10000_images_part_1\ISIC_0025041.jpg,HAM10000_images_part_1,215.09292962962962,118.23660370370371,120.7012111111111,276.7414492691221,960.383703872579,1242.9883585332097,2859.7065801606454
..\HAM10000_images_part_1\ISIC_0025042.jpg,HAM10000_images_part_1,219.15605925925925,138.8190962962963,147.93241481481482,958.9046306927845,1742.1873627388752,2233.874632242744,2934.9763997227014
..\HAM10000_images_part_1\ISIC_0025043.jpg,HAM10000_images_part_1,222.42023333333333,189.0497814814815,191.13942592592593,394.43297801962956,571.3827255078052,993.0548233741429,885.8949070516677
..\HAM10000_images_part_1\ISIC_0025044.jpg,HAM10000_images_part_1,221.32871111111112,153.56121851851853,149.0958,740.069104560988,1039.3723930337314,903.1707408785186,1986.4225753153344
..\HAM10000_images_part_1\ISIC_0025045.jpg,HAM10000_images_part_1,205.3224111111111,149.64385555555555,152.29723333333334,1250.592714038395,1417.797794468025,2071.448419012222,2237.5920248117286
..\HAM10000_images_part_1\ISIC_0025046.jpg,HAM10000_images_part_1,193.38774074074075,159.54904814814816,171.40504444444446,61.17520526611797,315.01638687175586,385.57857603506176,450.4634672808642
..\HAM10000_images_part_1\ISIC_0025047.jpg,HAM10000_images_part_1,156.24393333333333,122.03846296296297,133.8849888888889,8357.558481714073,6604.175176156036,8596.726665036917,8053.961971684751
..\HAM10000_images_part_1\ISIC_0025048.jpg,HAM10000_images_part_1,210.5631888888889,118.04961481481482,118.67713333333333,356.08614790506175,738.0413013331139,850.8429126711109,2537.457050970752
..\HAM10000_images_part_1\ISIC_0025049.jpg,HAM10000_images_part_1,193.52505555555555,172.78568148148148,169.23005925925926,1929.1213870339507,3769.0040897948425,4916.992850515007,3653.1517681599994
..\HAM10000_images_part_1\ISIC_0025050.jpg,HAM10000_images_part_1,208.34248518518518,107.46103703703703,104.52270740740741,373.6197594534843,1074.9211929986282,1349.049936225501,3261.8910317044288
..\HAM10000_images_part_1\ISIC_0025051.jpg,HAM10000_images_part_1,207.27442592592593,176.85443333333333,174.33606296296296,600.0828644852537,1581.5719547899998,1982.5816579812208,1612.1514805672289
..\HAM10000_images_part_1\ISIC_0025052.jpg,HAM10000_images_part_1,205.5879925925926,132.19688518518518,152.2586259259259,171.56147952587108,381.7109214090399,419.4540348526611,1283.4365271627553
..\HAM10000_images_part_1\ISIC_0025053.jpg,HAM10000_images_part_1,213.1839148148148,118.66665185185185,105.61484074074075,411.9860901557064,1169.5397753084223,904.9746264190811,3126.0522160103637
..\HAM10000_images_part_1\ISIC_0025054.jpg,HAM10000_images_part_1,204.6133962962963,124.21486666666667,141.8715,771.0838523910974,1112.7967286118521,1595.202024787037,2349.941515055485
..\HAM10000_images_part_1\ISIC_0025055.jpg,HAM10000_images_part_1,203.19032592592592,118.08831851851852,121.85418518518519,1123.2101093752538,1646.4763405800275,1636.5647528545956,3010.0949795054153
..\HAM10000_images_part_1\ISIC_0025056.jpg,HAM10000_images_part_1,208.65937407407407,111.65496296296297,106.9411962962963,411.35551101562413,695.9667420356653,630.5336421244307,2776.914527462223
..\HAM10000_images_part_1\ISIC_0025057.jpg,HAM10000_images_part_1,207.34248518518518,147.38834074074074,146.64763333333335,794.0954927868175,1417.3221248024142,1405.2790043988887,2014.3336656457009
..\HAM10000_images_part_1\ISIC_0025058.jpg,HAM10000_images_part_1,231.1567962962963,138.51567407407407,137.62857037037037,193.76887788443074,742.8069839530319,1237.1561807709738,2650.2099613611317
..\HAM10000_images_part_1\ISIC_0025059.jpg,HAM10000_images_part_1,191.21093333333334,117.05484444444444,133.30206666666666,354.4414404622223,474.4352439387655,511.4107705437037,1459.7107725207677
..\HAM10000_images_part_1\ISIC_0025060.jpg,HAM10000_images_part_1,218.77532962962962,129.71077407407407,128.47512592592594,540.9823491506033,1478.0747150304385,1950.746255354513,3110.839847799077
..\HAM10000_images_part_1\ISIC_0025061.jpg,HAM10000_images_part_1,231.0994,206.4995925925926,238.20595185185186,153.86007519555554,364.55137020438957,745.7207134643483,605.9270330860769
..\HAM10000_images_part_1\ISIC_0025062.jpg,HAM10000_images_part_1,183.55730740740742,145.2935037037037,165.69363703703704,545.4337528980932,816.1166481685048,1227.298075068258,1107.3266957110184
..\HAM10000_images_part_1\ISIC_0025063.jpg,HAM10000_images_part_1,178.5359962962963,133.75396666666666,148.39645925925925,232.5960301925789,346.1695009322223,459.41937561130317,693.6421311209328
..\HAM10000_images_part_1\ISIC_0025064.jpg,HAM10000_images_part_1,196.32092592592593,161.84747037037036,174.7525962962963,75.40621395747601,187.08898286023313,322.5570617777641,397.2567813226274
